date;price;market_cap;total_volume
02/03/2021;4,978,733,995,949,670;9,281,467,936,764,280;63,218,569,171,598,300
03/03/2021;4,853,223,678,981,700;9,054,132,391,649,060;53,499,537,416,816,400
04/03/2021;5,057,745,746,915,200;9,429,699,103,641,800;5,921,226,814,116,630
05/03/2021;4,872,745,120,080,110;9,085,172,367,075,370;60,749,587,836,169,100
06/03/2021;4,909,181,488,232,970;9,113,793,000,533,450;5,656,811,229,426,820
07/03/2021;4,901,936,859,236,580;916,504,852,500,393;4,147,878,653,338,210
08/03/2021;5,131,309,262,027,360;9,550,407,947,701,390;4,614,632,482,848,080
09/03/2021;523,285,359,126,325;974,195,000,547,444;5,356,894,662,562,230
10/03/2021;54,700,273,439,277,400;10,189,788,191,574,100;5,741,825,174,306,040
11/03/2021;560,204,877,195,857;10,448,059,046,775,500;6,356,054,503,679,720
12/03/2021;5,778,886,810,329,510;1,077,836,070,933,280;6,460,522,861,776,090
13/03/2021;5,735,386,147,197,240;10,697,763,831,938,600;59,984,971,691,807
14/03/2021;61,315,197,932,766,800;11,451,913,735,215,900;6,733,275,665,127,560
15/03/2021;59,428,967,566,027,700;11,116,846,388,190,700;4,810,407,838,427,400
16/03/2021;5,580,532,924,923,420;10,491,971,428,515,600;7,059,448,869,970,680
17/03/2021;56,830,253,335,076,200;10,602,219,668,947,400;6,321,990,425,435,450
18/03/2021;5,901,492,563,205,090;1,101,028,543,248,460;6,336,826,862,627,830
19/03/2021;5,792,240,959,262,910;10,810,657,679,458,600;5,838,700,627,572,820
20/03/2021;5,824,327,060,892,360;10,867,411,506,068,100;5,194,838,893,075,810
21/03/2021;5,837,615,847,137,200;10,900,223,210,775,000;54,549,112,635,671,700
22/03/2021;57,573,539,344,778,600;1,074,356,788,297,170;55,664,123,837,602,500
23/03/2021;54,370,137,557,895,100;1,020,641,820,438,660;6,200,171,679,484,340
24/03/2021;5,458,486,994,699,450;10,176,372,454,920,100;6,038,337,870,704,850
25/03/2021;5,252,686,659,704,650;9,827,974,270,072,560;7,302,905,119,505,190
26/03/2021;51,416,908,304,980,000;9,591,552,603,667,400;63,401,640,502,561,200
27/03/2021;55,033,100,480,447,000;10,272,099,907,948,900;5,544,255,795,615,460
28/03/2021;55,832,418,109,618,300;10,421,842,753,326,400;4,728,574,921,866,500
29/03/2021;5,572,810,132,780,650;10,393,335,846,211,400;4,931,584,508,142,430
30/03/2021;5,763,492,869,447,530;1,075,942,162,536,990;5,738,703,970,547,120
31/03/2021;58,668,628,336,761;10,952,930,120,328,400;52,387,542,500,621,900
01/04/2021;588,173,738,884,188;10,981,273,109,468,900;574,958,444,779,185
02/04/2021;58,801,194,843,878,100;10,985,838,238,742,300;5,432,068,140,056,780
03/04/2021;5,906,002,678,333,800;11,031,339,311,365,500;5,222,491,875,208,040
04/04/2021;5,706,040,665,471,080;10,671,018,273,729,500;52,067,853,987,600,400
05/04/2021;58,228,802,623,466,100;10,873,442,801,096,800;46,156,767,978,177,300
06/04/2021;5,870,681,559,311,390;10,962,026,113,899,500;5,467,017,327,708,730
07/04/2021;5,806,217,872,433,640;10,843,416,703,208,100;6,149,770,415,813,820
08/04/2021;5,613,441,738,866,430;10,507,596,818,446,000;6,761,761,353,243,300
09/04/2021;58,065,644,024,815,300;10,833,628,838,281,100;4,871,435,935,407,220
10/04/2021;58,152,993,262,141,800;1,085,794,662,404,730;4,588,087,904,176,100
11/04/2021;5,997,939,281,571,830;11,162,215,253,343,200;6,178,819,739,873,790
12/04/2021;5,998,802,095,852,980;11,206,066,894,504,700;4,679,250,038,696,500
13/04/2021;59,911,020,594,847,300;11,185,329,021,015,200;559,945,588,885,224
14/04/2021;63,576,676,041,048,200;11,877,370,458,851,700;7,199,312,001,118,320
15/04/2021;6,280,712,323,259,290;11,734,129,219,298,800;8,015,713,550,758,890
16/04/2021;63,179,772,446,084,600;11,795,616,098,169,300;6,049,537,685,128,070
17/04/2021;61,497,299,569,441,100;11,496,028,697,022,600;8,626,067,326,976,610
18/04/2021;6,027,386,667,694,730;1,125,592,412,523,220;6,380,821,213,253,640
19/04/2021;5,628,894,534,001,190;10,536,181,633,095,700;10,206,595,764,222,900
20/04/2021;55,721,166,052,695,600;1,043,148,020,633,030;6,615,627,520,979,710
21/04/2021;56,294,728,558,586,900;1,055,145,534,127,330;68,166,802,215,759,500
22/04/2021;5,419,007,026,283,400;10,126,992,643,456,500;56,115,370,322,140,500
23/04/2021;519,655,664,304,852;971,174,701,492,849;7,789,744,283,171,700
24/04/2021;511,911,246,964,079;9,567,442,036,822,190;911,382,203,754,599
25/04/2021;501,331,073,963,654;9,370,149,995,153,850;4,929,625,674,565,110
26/04/2021;489,814,413,932,161;9,155,338,198,591,390;46,233,432,154,225,200
27/04/2021;5,397,880,554,728,960;1,008,389,773,189,790;6,022,692,685,991,640
28/04/2021;5,499,181,484,262,100;10,276,178,704,216,500;4,846,856,001,313,780
29/04/2021;548,106,138,506,792;10,246,258,333,922,400;4,807,293,066,301,440
30/04/2021;5,359,670,402,266,670;10,019,736,059,353,900;46,958,036,373,360,300
01/05/2021;57,828,511,814,425,800;10,827,217,273,480,400;538,790,459,744,321
02/05/2021;5,781,296,915,967,890;10,808,976,341,232,900;4,396,707,004,582,310
03/05/2021;5,660,074,528,738,430;10,578,503,219,485,400;39,072,664,393,929,400
04/05/2021;5,720,030,029,871,160;10,695,712,551,955,100;5,413,247,027,407,500
05/05/2021;5,346,437,021,950,370;9,997,750,084,123,730;7,129,676,391,913,260
06/05/2021;57,432,100,227,087,500;10,709,690,793,535,300;7,215,836,825,754,700
07/05/2021;56,507,759,439,869,500;10,568,010,535,745,100;8,751,080,271,077,620
08/05/2021;5,736,156,904,328,880;10,728,319,917,774,000;681,548,059,470,942
09/05/2021;58,771,881,689,509,300;10,992,718,023,114,900;6,681,216,753,822,710
10/05/2021;58,213,926,293,744,300;10,889,034,833,933,000;679,062,840,806,139
11/05/2021;5,590,166,759,456,140;10,457,143,707,541,600;7,667,297,874,769,030
12/05/2021;5,692,897,235,660,150;10,649,930,574,638,800;67,726,708,140,565,000
13/05/2021;5,000,476,218,313,680;935,512,493,150,826;7,552,392,865,434,040
14/05/2021;49,972,795,398,372,400;9,349,647,661,859,640;10,420,355,116,793,700
15/05/2021;4,991,326,314,398,820;9,359,627,057,394,390;5,682,019,696,451,260
16/05/2021;46,780,902,304,688,200;8,753,212,522,761,070;6,289,687,969,614,890
17/05/2021;4,658,506,413,538,840;871,695,620,615,745;7,063,645,591,396,010
18/05/2021;4,378,082,559,782,480;8,192,566,233,287,300;8,405,487,892,385,190
19/05/2021;4,309,104,144,756,920;8,005,452,785,676,870;6,503,706,685,911,660
20/05/2021;3,728,739,140,242,730;6,977,850,564,876,050;14,115,147,737,461,200
21/05/2021;4,043,773,009,625,550;7,596,794,967,512,780;9,500,181,213,050,990
22/05/2021;3,733,963,420,134,620;6,987,627,125,537,330;8,870,601,098,829,120
23/05/2021;3,752,031,767,547,430;7,021,439,688,835,240;61,178,935,273,653,300
24/05/2021;34,977,527,801,962,400;6,545,589,620,275,840;8,435,803,487,551,300
25/05/2021;386,424,422,973,396;7,231,430,724,197,240;711,631,977,273,351
26/05/2021;3,821,080,521,759,380;7,152,486,899,898,940;48,724,794,157,985,000
27/05/2021;39,406,934,244,116,100;7,376,687,267,323,820;4,702,638,611,847,240
28/05/2021;3,864,289,555,434,210;7,231,374,847,471,460;4,083,681,715,571,970
29/05/2021;35,710,220,936,529,800;6,685,216,543,646,690;4,999,159,006,773,790
30/05/2021;3,477,507,941,347,280;6,542,398,083,566,590;43,184,025,044,772,800
31/05/2021;3,571,475,202,018,060;6,686,643,017,735,410;30,650,274,657,695,200
01/06/2021;373,406,792,659,422;6,991,386,116,812,970;3,795,079,868,048,170
02/06/2021;3,668,006,820,180,280;6,887,263,810,471,780;33,536,905,027,710,200
03/06/2021;3,768,571,798,174,820;7,045,313,335,433,900;31,240,691,604,199,200
04/06/2021;39,151,316,183,800,300;7,331,507,181,144,550;33,396,718,844,557,100
05/06/2021;3,693,872,031,139,180;6,917,474,628,283,610;3,934,549,014,931,460
06/06/2021;3,554,698,596,483,360;6,629,134,862,733,400;34,068,172,835,766,600
07/06/2021;358,344,744,744,042;6,711,310,795,237,280;27,689,283,070,836,900
08/06/2021;3,345,138,340,714,530;6,265,270,499,478,430;33,345,528,753,340,100
09/06/2021;3,355,715,068,309,180;6,290,189,662,904,010;46,727,462,986,366,400
10/06/2021;3,755,364,375,851,880;7,052,926,771,714,630;5,451,138,783,611,490
11/06/2021;36,903,304,906,778,800;6,916,818,684,644,710;4,295,247,685,483,450
12/06/2021;3,728,943,252,210,220;6,985,280,236,635,320;36,358,044,262,709,700
13/06/2021;3,566,614,977,877,300;6,681,488,922,563,630;3,571,019,674,332,050
14/06/2021;3,914,770,567,879,990;7,334,026,310,791,180;38,185,633,278,287,100
15/06/2021;4,062,451,305,316,150;7,611,043,145,022,860;4,583,640,843,945,150
16/06/2021;4,037,820,254,971,110;7,565,222,074,203,480;36,706,248,352,237,100
17/06/2021;38,321,454,656,574,200;718,016,373,177,285;3,656,343,888,978,540
18/06/2021;38,193,619,141,943,900;7,156,524,421,551,260;3,633,023,728,441,830
19/06/2021;3,588,111,137,137,540;6,737,616,879,744,920;3,516,261,217,275,270
20/06/2021;3,558,164,226,773,200;6,669,013,259,103,700;2,885,897,969,178,580
21/06/2021;3,578,707,740,523,230;6,706,343,705,566,140;3,560,912,716,362,240
22/06/2021;31,711,935,467,727,000;598,335,733,135,868;5,187,387,027,652,250
23/06/2021;32,507,738,707,026,800;6,065,800,319,227,230;5,744,301,475,792,460
24/06/2021;3,370,261,779,371,390;6,316,348,477,662,310;3,979,823,696,244,060
25/06/2021;3,467,544,910,530,330;6,503,404,619,758,140;31,862,051,544,349,800
26/06/2021;31,943,136,467,863,000;5,987,030,196,114,520;386,352,454,313,565
27/06/2021;32,023,973,901,774,900;6,002,353,343,208,240;3,687,310,941,990,240
28/06/2021;34,607,293,274,083,300;6,492,621,279,903,750;3,433,545,211,732,620
29/06/2021;345,568,421,269,449;6,477,412,241,169,330;3,245,380,289,101,510
30/06/2021;35,968,993,667,970,300;6,742,313,407,244,140;3,512,125,787,554,660
01/07/2021;35,171,486,304,850,000;6,602,004,275,904,770;31,024,153,846,878,500
02/07/2021;33,677,566,235,922,600;6,298,638,955,717,470;2,912,963,023,614,070
03/07/2021;33,950,786,555,181;6,336,843,900,255,600;25,084,046,353,169,400
04/07/2021;3,472,989,077,801,020;6,503,820,466,246,500;2,298,605,360,470,420
05/07/2021;35,394,213,074,080,900;6,635,715,915,681,950;22,727,930,417,748,800
06/07/2021;3,392,813,421,837,140;6,360,619,209,148,280;2,589,482,018,474,500
07/07/2021;3,414,998,981,477,410;640,405,812,761,686;2,610,685,661,192,320
08/07/2021;3,393,225,463,831,530;6,362,469,441,892,600;23,692,220,470,135,000
09/07/2021;32,933,578,199,292,300;6,178,616,337,719,890;2,906,557,705,229,720
10/07/2021;33,971,297,749,757,900;6,370,003,703,754,650;2,428,210,811,121,570
11/07/2021;3,370,453,847,440,500;6,321,857,376,831,540;2,055,830,448,359,400
12/07/2021;34,299,938,016,517,400;6,433,358,531,711,340;1,779,882,884,427,220
13/07/2021;332,626,543,524,462;623,350,567,666,981;21,683,885,320,611,200
14/07/2021;3,267,638,380,096,010;R$ 613.002.045.101,37;19,932,531,699,624,600
15/07/2021;3,287,850,187,357,140;616,691,143,979,958;21,779,069,066,445,900
16/07/2021;31,726,038,833,909,800;5,953,424,313,738,640;21,557,729,227,284,300
17/07/2021;31,399,653,128,682,100;5,884,950,086,755,170;2,267,185,996,266,350
18/07/2021;315,886,713,510,167;5,925,819,310,712,110;17,715,455,994,789,400
19/07/2021;31,919,393,922,554,500;5,978,722,783,691,110;17,742,105,807,895,400
20/07/2021;30,928,211,908,849,200;5,802,524,723,827,120;20,095,540,828,295,600
21/07/2021;29,971,903,783,612,000;5,617,432,281,165,480;23,000,299,061,896,300
22/07/2021;3,238,378,112,696,870;6,053,570,094,167,550;29,070,652,059,995,000
23/07/2021;32,409,499,767,175,400;6,076,216,078,053,490;1,974,158,805,945,230
24/07/2021;3,345,555,127,272,260;6,277,471,736,754,330;22,937,379,734,633,800
25/07/2021;3,421,359,993,217,660;6,420,125,900,406,400;22,120,323,672,367,200
26/07/2021;35,456,124,660,766,800;6,646,811,841,687,760;2,092,908,322,053,670
27/07/2021;3,728,191,809,217,660;7,019,210,120,346,640;5,355,049,199,772,300
28/07/2021;3,907,659,377,063,220;7,323,119,516,733,540;3,640,128,745,443,050
29/07/2021;4,003,119,824,444,790;7,513,712,999,105,150;41,369,107,422,717,000
30/07/2021;3,997,775,693,922,760;7,504,079,635,804,730;2,871,741,411,301,720
31/07/2021;41,936,261,478,677,200;786,531,956,383,648;35,530,501,782,520,900
01/08/2021;4,175,416,660,435,270;7,840,393,459,261,890;2,843,794,144,749,920
02/08/2021;3,991,482,975,848,780;7,474,038,454,318,280;28,555,173,661,663,700
03/08/2021;39,278,766,508,103,600;7,374,401,837,755,550;28,057,528,866,262,100
04/08/2021;3,836,835,401,197,890;7,208,351,411,143,330;2,842,290,123,716,950
05/08/2021;3,975,158,457,509,860;7,470,859,519,350,540;27,751,046,040,329,300
06/08/2021;40,825,381,940,449,700;7,684,164,173,935,960;3,852,793,090,531,510
07/08/2021;4,280,213,717,474,140;8,038,531,271,612,800;40,840,608,016,843,000
08/08/2021;4,464,757,760,300,110;8,384,574,869,876,110;4,272,527,670,546,510
09/08/2021;43,753,217,862,646,300;8,217,048,141,360,100;39,633,218,478,615,200
10/08/2021;4,631,100,189,857,680;8,618,628,445,056,100;4,272,673,399,785,780
11/08/2021;4,563,951,401,890,700;8,543,449,530,987,550;3,566,986,236,154,620
12/08/2021;4,565,206,012,506,920;8,576,605,683,773,850;35,679,832,771,371,400
13/08/2021;4,449,520,979,327,950;836,054,770,491,896;3,583,861,493,004,030
14/08/2021;4,771,727,052,766,490;8,950,841,411,687,990;34,320,865,037,164,600
15/08/2021;4,708,885,313,451,460;8,865,935,399,128,140;3,329,485,181,064,840
16/08/2021;4,702,500,323,011,280;8,828,882,023,777,080;32,863,850,458,005,200
17/08/2021;4,603,175,754,362,580;8,663,913,350,293,690;3,422,160,578,000,130
18/08/2021;44,534,454,854,219,900;8,367,770,666,059,790;3,448,811,665,118,440
19/08/2021;4,501,546,554,608,540;847,143,004,614,999;3,466,899,938,783,810
20/08/2021;4,674,503,462,296,980;867,650,725,472,864;38,434,805,722,952,700
21/08/2021;4,919,587,860,189,610;9,230,133,595,874,710;3,649,708,923,687,110
22/08/2021;48,933,689,151,311,600;9,207,502,164,653,840;42,147,725,293,165,800
23/08/2021;4,925,054,486,971,790;9,256,301,064,514,790;2,711,018,370,324,460
24/08/2021;4,951,857,748,790,690;9,307,291,962,142,940;3,580,025,538,641,370
25/08/2021;479,406,079,149,608;9,024,895,413,075,300;3,838,714,617,487,060
26/08/2021;4,900,270,376,627,540;9,213,282,473,535,620;33,517,327,123,555,300
27/08/2021;47,229,070,650,876,100;8,878,321,424,501,950;3,377,485,700,292,820
28/08/2021;4,908,310,330,586,210;9,229,697,992,989,400;3,460,786,877,339,840
29/08/2021;48,936,537,254,142,200;9,200,179,110,987,550;28,491,785,397,365,800
30/08/2021;4,890,727,073,106,220;9,195,153,784,688,460;26,244,843,557,507,800
31/08/2021;4,712,425,422,469,400;8,857,292,580,526,310;3,232,607,327,191,950
01/09/2021;4,733,542,029,920,560;8,900,149,826,348,980;3,486,896,595,924,510
02/09/2021;4,882,305,520,964,910;9,180,583,308,514,820;3,906,060,127,521,260
03/09/2021;4,933,878,465,183,330;9,273,231,465,572,110;3,936,278,953,546,040
04/09/2021;499,345,282,762,881;937,295,558,515,289;4,293,445,572,628,850
05/09/2021;5,001,302,994,694,580;9,405,386,556,598,080;3,698,580,520,672,930
06/09/2021;51,696,206,431,317,800;R$ 971.284.117.138,44;3,176,519,143,017,120
07/09/2021;52,739,800,166,345,500;9,928,688,198,622,300;37,532,574,716,902,400
08/09/2021;4,699,516,417,095,970;8,819,439,049,686,510;64,010,507,329,271,900
09/09/2021;4,608,502,861,578,180;8,668,858,871,543,100;48,151,104,381,084,800
10/09/2021;4,651,894,118,660,230;8,761,793,322,437,430;3,858,109,290,384,410
11/09/2021;4,480,260,640,249,690;8,422,226,363,954,670;38,051,987,740,157,600
12/09/2021;45,196,488,277,558,200;8,498,282,315,956,720;34,160,277,726,441,000
13/09/2021;4,619,521,830,082,930;869,122,611,514,091;2,758,585,503,922,060
14/09/2021;4,513,983,396,873,260;8,489,925,114,735,610;4,068,302,802,785,490
15/09/2021;4,713,543,199,562,690;8,865,240,045,966,060;3,864,557,596,552,750
16/09/2021;4,818,653,275,704,720;9,067,277,697,910,690;30,037,816,650,128,400
17/09/2021;4,787,947,343,992,100;9,009,905,208,119,340;31,578,783,374,768,600
18/09/2021;4,722,865,821,623,250;8,925,851,849,778,320;27,731,209,179,052,300
19/09/2021;4,826,662,707,279,060;9,079,570,323,411,340;276,304,761,578,273
20/09/2021;4,737,103,933,236,470;8,915,602,412,430,580;2,616,316,736,859,440
21/09/2021;4,293,294,659,595,410;8,058,263,028,113,500;412,200,254,535,186
22/09/2021;4,038,662,363,528,920;7,608,020,316,506,050;45,940,419,565,082,800
23/09/2021;4,358,722,305,058,470;8,204,608,240,509,520;3,662,423,496,005,290
24/09/2021;44,980,898,214,810,900;8,466,157,194,738,730;3,359,475,054,999,850
25/09/2021;427,521,681,545,072;8,097,724,988,126,790;42,973,070,342,650,200
26/09/2021;42,856,855,164,224,500;8,082,794,170,233,400;3,089,811,666,005,650
27/09/2021;43,336,861,233,242,700;8,253,411,356,357,160;30,462,815,705,283,700
28/09/2021;42,247,355,729,006,300;794,889,951,096,439;3,048,314,443,945,260
29/09/2021;4,101,037,519,836,540;7,755,341,110,894,890;29,691,944,223,292,700
30/09/2021;4,158,766,786,232,290;7,826,263,840,922,840;3,006,869,031,196,590
01/10/2021;4,385,932,614,724,100;8,278,409,650,596,120;30,859,918,334,565,000
02/10/2021;4,818,187,627,260,000;9,069,296,418,888,240;4,208,938,318,981,190
03/10/2021;47,777,762,019,063;9,005,824,837,131,110;29,742,127,387,956,000
04/10/2021;4,828,297,113,857,440;9,103,313,958,874,810;26,034,594,561,963,400
05/10/2021;49,260,232,321,130,600;9,278,121,408,680,520;32,691,763,060,319,100
06/10/2021;5,166,899,422,435,560;9,730,409,881,029,110;3,548,033,002,502,790
07/10/2021;5,541,500,574,202,890;10,446,752,528,443,600;4,846,238,801,580,150
08/10/2021;5,389,459,599,452,100;1,015,246,512,238,860;3,654,981,585,728,180
09/10/2021;5,401,093,747,374,400;10,166,505,015,811,000;33,935,485,256,826,100
10/10/2021;55,125,460,337,680,400;10,385,246,990,614,400;31,927,344,846,446,700
11/10/2021;5,471,186,959,664,290;10,307,880,367,616,300;3,857,927,167,106,980
12/10/2021;57,572,510,855,596,500;10,847,362,278,376,600;4,191,348,291,537,910
13/10/2021;56,335,035,460,511,500;10,618,298,639,541,300;40,021,384,610,698,200
14/10/2021;57,487,985,880,422,100;10,833,660,798,985,500;4,121,694,574,934,650
15/10/2021;5,745,243,178,503,540;10,829,001,497,625,800;35,994,603,913,188,300
16/10/2021;6,180,902,394,427,020;11,647,821,557,303,200;5,365,335,500,840,810
17/10/2021;6,116,563,564,211,520;11,538,470,288,247,400;3,538,545,226,877,720
18/10/2021;6,158,377,443,961,330;11,606,501,211,419,900;29,625,957,541,677,600
19/10/2021;62,017,972,725,178,700;1,173,944,883,529,630;39,610,183,787,235,200
20/10/2021;6,451,764,856,042,270;1,217,582,580,302,550;425,506,248,692,941
21/10/2021;6,623,751,755,029,380;12,503,764,606,157,400;40,790,757,381,601,600
22/10/2021;6,254,108,693,293,510;11,789,268,191,408,100;4,870,996,068,553,340
23/10/2021;6,102,927,093,182,090;11,515,085,840,047,700;4,076,646,060,496,900
24/10/2021;6,157,214,043,422,240;11,611,664,678,474,300;28,505,039,147,788,700
25/10/2021;611,731,663,907,232;11,533,152,626,630,500;2,998,253,555,740,270
26/10/2021;6,322,821,382,584,210;11,921,319,948,325,800;3,085,285,236,802,750
27/10/2021;6,060,418,888,794,740;11,434,978,650,646,700;3,323,370,285,809,470
28/10/2021;5,864,100,147,419,490;1,105,754,837,660,920;43,976,252,157,068,600
29/10/2021;6,076,755,585,206,720;11,459,120,309,691,800;52,318,597,556,794,600
30/10/2021;6,228,319,805,587,350;11,780,474,652,923,600;3,864,896,724,495,180
31/10/2021;61,837,257,002,978,900;11,664,237,684,095,900;31,810,216,329,529,800
01/11/2021;6,147,186,846,276,250;11,598,419,549,484,800;32,494,948,460,791,300
02/11/2021;6,112,183,120,106,500;11,528,312,108,037,000;3,583,474,202,838,190
03/11/2021;6,324,720,896,127,830;11,869,515,811,894,700;37,335,066,460,155,300
04/11/2021;6,313,094,235,171,540;11,870,481,242,139,200;3,656,144,479,693,010
05/11/2021;6,160,174,357,204,970;11,571,017,381,127,300;3,315,227,594,743,250
06/11/2021;6,124,738,494,217,780;11,545,305,692,933,600;31,182,137,447,967,400
07/11/2021;6,166,135,866,372,030;11,624,898,718,754,800;31,423,601,393,173,400
